record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
L00130,Deborah,Torres,dtorres@heliostechnologies.com,Individual Contributor of Something,Helios Technologies Corp,Individual Contributor,,+1-555-4518,ACC0161,Manufacturing,100.0,,,2024-01-01,Employee Referral,MQL,True,2023-12-28,False,False,False,True,C00140,False,False,57.0,3.0,False,,,Lead,Converted Lead - linked,,,,C00140,Helios Technologies,heliostechnologies.com,True,False,False,53.7,United States,14.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2024-07-07 00:00:00,2024-07-07 00:00:00,684.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,5.477420592293915e-05,0.0,0.0,0.0,5.477420592293915e-05,False,True,0.65,L1,0.9,40.12,36.108,0.3,0.0,0.15,3.835756864531671e-06,36.1,15.0,6.9,0.75,0.15,0.1,High,last engaged 684d ago; named account; segment L1,Nurture,2,Do not action — record converted to contact C00140 (work the contact record instead),True,Converted
L00403,Donna,Rivera,drivera@finessecorp.com,Director of Something,Finesse Corp Ltd,Director,,+1-555-1688,ACC0114,Professional Services,7500.0,,,2022-10-03,Web,Open,False,,False,False,False,False,,False,False,54.0,0.0,False,,,Lead,Orphan Lead,,,,L00403,Finesse Corp,finessecorp.com,False,False,False,98.5,Germany,1867.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2024-04-08 00:00:00,2023-11-06 00:00:00,774.0,2.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,9.753686588449673e-08,0.0,0.0,9.753686588449673e-08,False,False,1.0,L1,0.9,24.85,22.365,0.7,0.0,0.35,6.830362878974765e-09,22.4,35.0,6.9,0.75,0.15,0.1,High,last engaged 774d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00476,Robert,Garcia,rgarcia@unknown.com,Manager of Something,,Manager,,+1-555-2909,,,,Financial Services,50.0,2024-01-01,Cold Call,Open,False,,False,False,False,False,,False,False,53.0,0.0,True,Duplicate,2023-03-23,Lead,Orphan Lead,,,,L00476,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",3.0,0.0,2025-07-10 00:00:00,2023-10-20 00:00:00,316.0,2.0,0.0,False,1.0,0.0,0.0,0.0,0.0,2.293185169519705e-07,0.0,0.0,0.0,2.293185169519705e-07,True,False,0.25,L2,0.55,53.75,29.562500000000004,0.5,0.0,0.25,1.6058837563072132e-08,29.6,25.0,6.9,0.75,0.15,0.1,Medium,last engaged 316d ago; ICP industry (nan); segment L2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00523,Stephanie,Harris,sharris@unknown.com,Manager of Something,,Manager,,+1-555-4595,,,,Financial Services,,2024-01-01,Web,Open,False,,False,False,False,False,,False,False,81.0,0.0,False,,,Lead,Orphan Lead,,,,L00523,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",1.0,0.0,2024-03-28 00:00:00,2024-03-28 00:00:00,785.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.25,L2,0.55,53.75,29.562500000000004,0.5,0.0,0.25,0.0,29.6,25.0,6.9,0.75,0.15,0.1,Medium,last engaged 785d ago; ICP industry (nan); segment L2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00373,Susan,Campbell,scampbell@meridianventures.com,Individual Contributor of Something,,Individual Contributor,,+1-555-6927,ACC0046,Retail,300.0,,,2024-01-01,,,True,2023-06-02,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00463,68.1,True,C00373,Meridian Ventures,meridianventures.com,False,False,False,89.0,United Kingdom,40.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,7.0,5.0,2026-05-18 00:00:00,2023-03-05 00:00:00,4.0,7.0,0.7142857142857143,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,C1,1.0,18.65,18.65,0.3,0.0,0.15,0.0,18.6,15.0,6.9,0.6,0.25,0.15,High,last engaged 4d ago; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00006,Rebecca,Young,rebecca.young@hotmail.com,Director of Something,,Director,,+1-555-6614,,,,,1000.0,2024-01-01,Web,Working,False,,False,False,False,True,C00239,False,True,0.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00239,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,3,"free_email_leakage, missing_account, missing_industry",20.0,12.0,2026-05-21 00:00:00,2023-02-21 00:00:00,1.0,14.0,0.6,False,6.0,0.0,0.0,0.0,38.47326291702864,0.00152587890625,0.0,0.0,0.7554904151013163,39.2302792110362,False,False,1.0,L2,0.55,15.0,8.25,0.7,0.0,0.35,2.7472385997330706,8.2,35.0,6.8,0.75,0.15,0.1,Medium,last engaged 1d ago; segment L2,Nurture,2,Do not action — record converted to contact C00239 (work the contact record instead),True,Converted
C00085,Margaret,Williams,margaret.williams@protonmail.com,Manager of Something,,Manager,,,ACC0130,Government,3500.0,,,2022-09-28,,,False,,False,False,False,False,,True,True,,,,,,Contact,Orphan Contact,,12.6,False,C00085,Atlas Corp,atlascorp.com,False,False,False,73.5,Germany,954.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,22.35,12.292500000000002,0.5,0.0,0.25,0.0,12.3,25.0,6.8,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00208,Linda,Harris,lharris@unknown.com,VP of Something,,VP,,+1-555-7997,,,,,,2024-01-01,,,True,2022-05-09,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,84.0,False,C00208,,,,,,,,,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,3,"orphan_contact, missing_account, missing_industry",6.0,6.0,2025-12-16 00:00:00,2023-11-27 00:00:00,157.0,6.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,C3,0.45,3.75,1.6875,0.85,0.0,0.425,0.0,1.7,42.5,6.8,0.6,0.25,0.15,Medium,last engaged 157d ago; engagement discounted (automation-heavy); segment C3,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00372,Susan,Wilson,swilson@junctioncorp.com,Manager of Something,,Manager,,+1-555-4244,ACC0090,Retail,7500.0,,,2023-10-20,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,81.0,False,C00372,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,21.85,12.017500000000002,0.5,0.0,0.25,0.0,12.0,25.0,6.8,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00421,Gary,Brown,gbrown@radianttechnologies.com,Manager of Something,Radiant Technologies Inc.,Manager,,+1-555-6866,ACC0153,Professional Services,50.0,,,2024-01-01,Web,MQL,True,2023-11-25,True,False,False,True,C00347,False,False,11.0,2.0,False,,,Lead,Converted Lead - linked,,,,C00347,Radiant Technologies,radianttechnologies.com,True,False,False,24.5,United States,4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,5.0,2.0,2024-04-06 00:00:00,2023-02-11 00:00:00,776.0,3.0,0.4,False,2.0,0.0,0.0,0.0,4.344773439396209e-07,0.0,0.0,0.0,8.171982911934153e-07,1.251675635133036e-06,False,True,0.25,L1,0.9,31.2,28.08,0.5,0.0,0.25,8.76529988656193e-08,28.1,25.0,6.7,0.75,0.15,0.1,High,last engaged 776d ago; named account; segment L1,Nurture,2,Do not action — record converted to contact C00347 (work the contact record instead),True,Converted
C00293,Sandra,Allen,sallen@xenontechnologies.com,Unknown Title,,,,+1-555-1329,ACC0129,Government,1000.0,,,2022-09-25,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,22.9,False,C00293,Xenon Technologies,xenontechnologies.com,False,False,False,58.4,United States,201.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,20.84,11.462000000000002,0.5,0.0,0.25,0.0,11.5,25.0,6.6,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00357,Donald,Flores,dflores@luminarynetworks.com,Unknown Title,,,,,ACC0160,Professional Services,5000.0,,,2022-11-08,,,True,2022-09-22,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,92.1,False,C00357,Luminary Networks,luminarynetworks.com,False,False,False,53.0,United States,1033.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,3,"duplicate_email, orphan_contact, missing_phone",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,20.3,11.165,0.5,0.0,0.25,0.0,11.2,25.0,6.6,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00017,Gary,White,gwhite@junctioncorp.com,,Junction Corp Group,Director,,+1-555-6009,ACC0090,Retail,7500.0,,,2024-01-01,Content Syndication,Working,False,,False,False,False,False,,False,False,69.0,0.0,False,,,Lead,Orphan Lead,,,,L00017,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2,"duplicate_email, missing_title",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,21.85,19.665000000000003,0.7,0.0,0.35,0.0,19.7,35.0,6.5,0.75,0.15,0.1,Medium,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00490,Timothy,Campbell,tcampbell@junctioncorp.com,Director of Something,Junction Corp Inc.,Director,,+1-555-2592,ACC0090,Retail,7500.0,,,2024-01-01,Web,MQL,True,2023-07-31,False,False,False,True,C00143,False,False,0.0,3.0,False,,,Lead,Converted Lead - linked,,,,C00143,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2025-07-07 00:00:00,2023-12-27 00:00:00,319.0,1.0,0.0,False,2.0,0.0,0.0,0.0,9.753686588449673e-07,0.0,0.0,0.0,0.0314787672958881,0.031479742664547,False,False,1.0,L1,0.9,21.85,19.665000000000003,0.7,0.0,0.35,0.002204479955202,19.7,35.0,6.5,0.75,0.15,0.1,High,last engaged 319d ago; segment L1,Nurture,2,Do not action — record converted to contact C00143 (work the contact record instead),True,Converted
L00025,Margaret,Harris,mharris@junctioncorp.com,Manager of Something,Junction Corp & Co,Manager,,+1-555-6690,ACC0090,Retail,7500.0,,,2024-01-01,Web,MQL,True,2023-07-29,True,False,False,False,,False,False,79.0,3.0,False,,,Lead,Orphan Lead,,,,L00025,Junction Corp,junctioncorp.com,False,False,False,68.5,United States,3126.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2025-10-29 00:00:00,2025-08-04 00:00:00,205.0,0.0,0.0,False,2.0,0.0,0.0,17.538469504833962,0.0,0.0,0.0,0.0,0.0,17.538469504833962,False,False,1.0,L1,0.9,21.85,19.665000000000003,0.5,0.0,0.25,1.2281931552087102,19.7,25.0,6.4,0.75,0.15,0.1,High,last engaged 205d ago; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00189,Jeffrey,Wilson,jeffrey.wilson@yahoo.com,Director of Something,Glacier Labs & Co,Director,,+1-555-8207,ACC0120,Manufacturing,2000.0,,,2024-01-01,Content Syndication,Open,False,,False,False,False,False,,False,True,0.0,0.0,False,,,Lead,Orphan Lead,,,,L00189,Glacier Labs,glacierlabs.com,False,False,False,55.3,United States,572.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,1,free_email_leakage,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,20.53,18.477,0.7,0.0,0.35,0.0,18.5,35.0,6.3,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00132,Andrew,Hill,ahill@bastionnetworks.com,Manager of Something,,Manager,Influencer,+1-555-8995,ACC0159,Education,75.0,,,2022-05-29,Event,Open,False,,False,False,False,False,,False,False,71.0,0.0,True,Bad Data,2023-11-12,Lead,Orphan Lead,,,,L00132,Bastion Networks,bastionnetworks.com,False,False,False,49.1,United States,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2025-05-12 00:00:00,2025-05-12 00:00:00,375.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172633491500621,0.0,0.0172633491500621,False,False,0.25,L1,0.9,8.66,7.794,0.5,0.5,0.5,0.0012089268824876,7.8,50.0,6.2,0.75,0.15,0.1,High,last engaged 375d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00512,Gary,Hill,whernandez@atlascorp.com,Director of Something,Dynex Labs Group,Director,,+1-555-6859,ACC0158,Professional Services,500.0,,,2024-01-01,Web,Open,False,,True,False,False,False,,False,False,13.0,0.0,False,,,Lead,Orphan Lead,,,,L00512,Dynex Labs,dynexlabs.com,False,False,False,51.8,Netherlands,146.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,2.0,1.0,2024-01-25 00:00:00,2023-02-11 00:00:00,848.0,1.0,0.5,False,1.0,0.0,0.0,0.0,1.5483012351073091e-06,0.0,0.0,0.0,0.0,1.5483012351073091e-06,False,False,1.0,L1,0.9,20.18,18.162,0.7,0.0,0.35,1.0842525219409057e-07,18.2,35.0,6.2,0.75,0.15,0.1,High,last engaged 848d ago; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00035,Gary,Rivera,gary.rivera@gmail.com,,,,,+1-555-2821,ACC0102,Retail,2000.0,,,2022-07-12,,,False,,False,False,False,False,,False,True,,,,,,Contact,Orphan Contact,,64.3,False,C00035,Paragon Labs,paragonlabs.com,False,False,False,25.9,United States,670.7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,,3,"orphan_contact, free_email_leakage, missing_title",1.0,0.0,2023-09-24 00:00:00,2023-09-24 00:00:00,971.0,0.0,0.0,False,1.0,0.0,0.0,1.805770166490388e-07,0.0,0.0,0.0,0.0,0.0,1.805770166490388e-07,False,False,1.0,C2,0.55,17.59,9.6745,0.5,0.0,0.25,1.0127766006546173e-08,9.7,25.0,6.2,0.6,0.25,0.15,Medium,last engaged 971d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00163,Amy,Gonzalez,agonzalez@wardendynamics.com,,,,,+1-555-7906,ACC0002,Education,7500.0,,,2022-09-14,,,True,2022-12-07,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,98.6,False,C00163,Warden Dynamics,wardendynamics.com,False,False,False,31.7,United States,1575.9,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,18.17,9.9935,0.5,0.0,0.25,0.0,10.0,25.0,6.2,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00233,Emily,Jackson,ejackson@unknown.com,Director of Something,,Director,,+1-555-4029,,,,,,2023-05-20,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00481,35.6,True,C00233,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",16.0,12.0,2026-05-07 00:00:00,2023-02-10 00:00:00,15.0,13.0,0.75,True,3.0,0.0,0.0,0.0,0.0,4.5530395694275705e-05,0.0,0.0001699254452019,4.4463277045191184e-08,0.0002155003041732,False,False,0.25,C1,1.0,3.75,3.75,0.7,0.0,0.35,1.20864587061352e-05,3.8,35.0,6.2,0.6,0.25,0.15,Medium,last engaged 15d ago; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00376,Nancy,Torres,ntorres@emblemtechnologies.com,Manager of Something,,Manager,,+1-555-7234,ACC0131,Manufacturing,5000.0,,,2023-12-13,,,False,,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,0.0,False,C00376,Emblem Technologies,emblemtechnologies.com,False,False,False,29.6,Canada,1931.9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,12.0,9.0,2026-04-15 00:00:00,2023-04-26 00:00:00,37.0,10.0,0.75,True,2.0,0.0,0.0,0.0074551389193286,0.0,0.0,0.0,0.0161072743014269,0.0,0.0235624132207556,False,False,1.0,C2,0.55,17.96,9.878000000000002,0.5,0.0,0.25,0.0013215115194485,9.9,25.0,6.2,0.6,0.25,0.15,High,last engaged 37d ago; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00431,Margaret,Young,sales@megacorp.com,Individual Contributor of Something,,Individual Contributor,Technical Buyer,,,,,,50.0,2024-01-01,Web,Working,False,,False,False,False,False,,False,False,7.0,0.0,False,,,Lead,Orphan Lead,,,,L00431,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,,5,"duplicate_email, shared_email, missing_account, missing_phone, missing_industry",8.0,5.0,2026-05-22 00:00:00,2023-03-15 00:00:00,0.0,5.0,0.625,False,3.0,0.0,0.0,3.423387870183696e-05,0.0,0.0,0.0,0.0,4.024356443191145e-06,3.82582351450281e-05,False,False,0.25,L2,0.55,3.75,2.0625,0.3,0.85,0.575,2.679167787276868e-06,2.1,57.5,6.1,0.75,0.15,0.1,Low,no engagement history; segment L2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00210,Sandra,Young,sandra.young@hotmail.com,Manager of Something,,Manager,,+1-555-6013,ACC0070,Government,75.0,,,2022-11-07,,,False,,False,False,False,False,,True,True,,,,,,Contact,Converted Contact,L00553,61.2,True,C00210,Ionic Dynamics,ionicdynamics.com,False,False,False,20.4,United Kingdom,7.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2026-01-08 00:00:00,2026-01-08 00:00:00,134.0,0.0,0.0,False,1.0,0.0,0.0,0.0,22.61358183500591,0.0,0.0,0.0,0.0,22.61358183500591,False,False,0.25,C1,1.0,5.79,5.79,0.5,0.0,0.25,1.2682957645708897,5.8,25.0,6.0,0.6,0.25,0.15,High,last engaged 134d ago; segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00083,Cynthia,Green,cynthia.green@gmail.com,,Emblem Systems Corp,Director,,+1-555-7543,ACC0052,Government,3500.0,,,2024-01-01,Event,MQL,True,2023-12-10,False,False,False,False,,False,True,88.0,1.0,False,,,Lead,Orphan Lead,,,,L00083,Emblem Systems,emblemsystems.com,False,False,False,20.0,United States,622.1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,2,"free_email_leakage, missing_title",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,17.0,15.3,0.7,0.0,0.35,0.0,15.3,35.0,5.8,0.75,0.15,0.1,Medium,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00107,Barbara,Gonzalez,bgonzalez@meridianlabs.com,Director of Something,Meridian Labs Group,Director,,,ACC0061,Education,100.0,,,2024-01-01,Cold Call,Open,False,,True,False,False,True,C00323,False,False,92.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00323,Meridian Labs,meridianlabs.com,False,False,False,74.2,United States,12.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,16.0,12.0,2026-05-08 00:00:00,2023-03-02 00:00:00,14.0,15.0,0.75,True,1.0,0.0,0.0,0.0,0.0,6.14443752343253e-08,0.0,0.0,0.0,6.14443752343253e-08,False,False,0.65,L1,0.9,17.17,15.453,0.7,0.0,0.35,4.3028589848204295e-09,15.5,35.0,5.8,0.75,0.15,0.1,High,last engaged 14d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Do not action — record converted to contact C00323 (work the contact record instead),True,Converted
L00109,Sandra,Hill,shill@emblemsystems.com,Director of Something,Emblem Systems,Director,,+1-555-7253,ACC0052,Government,3500.0,,,2024-01-01,Advertisement,Nurturing,False,,False,False,False,False,,False,False,99.0,0.0,False,,,Lead,Orphan Lead,,,,L00109,Emblem Systems,emblemsystems.com,False,False,False,20.0,United States,622.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,17.0,15.3,0.7,0.0,0.35,0.0,15.3,35.0,5.8,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00295,Mary,White,mwhite@helioslabs.com,Manager of Something,,Manager,,,ACC0186,Government,2000.0,,,2024-01-01,Cold Call,Open,False,,True,False,False,False,,False,False,70.0,0.0,False,,,Lead,Orphan Lead,,,,L00295,Helios Labs,helioslabs.com,False,False,False,92.1,United States,370.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,11.0,8.0,2026-05-09 00:00:00,2023-12-21 00:00:00,13.0,8.0,0.7272727272727273,True,3.0,0.0,0.0,0.9765625000000008,3.121179708303892e-05,0.0,0.0001022122824226,0.0,0.0,0.9766959240795065,False,False,1.0,L1,0.9,24.21,21.789,0.5,0.0,0.25,0.0683965752167867,21.8,25.0,5.8,0.75,0.15,0.1,High,last engaged 13d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00428,Angela,Jones,ajones@harborcorp.com,VP of Something,,VP,,+1-555-6091,ACC0063,Education,25.0,,,2024-01-01,Cold Call,Open,False,,False,False,False,False,,False,False,63.0,0.0,False,,,Lead,Orphan Lead,,,,L00428,Harbor Corp,harborcorp.com,False,False,False,78.3,United States,2.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2023-12-12 00:00:00,2023-12-12 00:00:00,892.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,L1,0.9,11.579999999999998,10.422,0.85,0.0,0.425,0.0,10.4,42.5,5.8,0.75,0.15,0.1,High,last engaged 892d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00027,Michael,Thomas,mthomas@forgeventures.com,Unknown Title,,,,+1-555-1395,ACC0179,Professional Services,200.0,,,2022-06-19,,,True,2022-02-06,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,6.6,False,C00027,Forge Ventures,forgeventures.com,False,False,False,53.2,United States,38.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,C2,0.55,15.07,8.2885,0.5,0.0,0.25,0.0,8.3,25.0,5.8,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00096,Steven,Lopez,slopez@unknown.com,Manager of Something,,Manager,,+1-555-1030,,,,,,2023-01-12,,,True,2022-06-19,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00502,90.7,True,C00096,,,,,,,,,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",3.0,1.0,2026-01-23 00:00:00,2024-03-12 00:00:00,119.0,2.0,0.3333333333333333,False,1.0,0.0,0.0,0.0,31.980434124899222,0.0,0.0,0.0,0.0,31.980434124899222,False,False,0.25,C1,1.0,3.75,3.75,0.5,0.0,0.25,1.793641071356506,3.8,25.0,5.8,0.6,0.25,0.15,Medium,last engaged 119d ago; segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
